name,code,sector,marketCapital,closePrice,peRatio,price
Aryaman Capital Markets Ltd,ARYACAPM,,49.04633097,40.95,188.6397345,0
Ultracab (India) Ltd,ULTRACAB,,208.466355,163.85,101.6909049,0
Naysaa Securities Ltd,NAYSAA,,9.85658625,28.35,24.04045427,0
Solis Marketing Ltd,SOLISMAR,,0.89262,0.29,89.262,0
Fruition venture Ltd,FRUTION,,4.04,10.1,11.88235294,0
Triveni Enterprises Ltd,TRIVENIENT,,58.0986,10.15,726.2325,0
Trivikrama Industries Ltd,TRIVIKRAMA,,4.092532704,5.77,-8.896810227,0
Apollo Tricoat Tubes Ltd,APOLLOTRI,,4666.961,740.2,44.44301495,0
Bhanderi Infracon Ltd,BHANDERI,,,128.7,0,0
Adarsh Mercantile Ltd,ADARSH,,2.208675,6.01,-10.03943182,0
Supernova Advertising Ltd,SUPERNOVA,,,,0,0
Omansh Enterprises Ltd,OMANSH,,2.14775,1.21,-71.59166667,0
Canopy Finance Ltd,CANOPYFIN,,10.40816,11.2,10.00784615,0
Fraser and Co Ltd,FRASER,,6.3500746,7.82,6.047690095,0
Bansal Roofing Products Ltd,BRPL,,52.666884,39.95,23.61743677,0
Quasar India Ltd,QUASAR,,4.282,8,-214.1,0
Tarini International Ltd,TARINI,,20.01692,13.4,60.65733333,0
Starlit Power Systems Ltd,STARLIT,,12.39991491,12.32,-2.58870875,0
GCM Capital Advisors Ltd,GCMCAPI,,6.38638,3.77,79.82975,0
Vistar Amar Ltd,VISTARAMAR,,23.376,73.05,10.62545455,0
Prabhat Technologies (India) Ltd,PTIL,,452.6614338,422.8,-91.26238585,0
R & B Denims Ltd,RNBDENIMS,,225.664344,32.25,27.22127189,0
Moneyboxx Finance Ltd,MONEYBOXX,,191.1773175,95.2,-64.80587035,0
Sirohia & Sons Ltd,SIROHIA,,,8.68,0,0
Dekson Castings Ltd,DEKSON,,,,0,0
Parnav Sports Academy Ltd,PSAL,,,,0,0
Autumn Builders Ltd,AUTUMN,,,,0,0
Jigyasa Infrastructure Ltd,JIGYASA,,,,0,0
Kanak Krishi Implements Ltd,KKIL,,,,,0
Madhuban Constructions Ltd,MCL,,,,0,0
Golden Crest Education & Services Ltd,GOLDENCREST,,24.28435,46.3,607.10875,0
Oceanaa Biotek Industries Ltd,OBIL,,3.9610603,2.92,1.784261396,0
Anubhav Infrastructure Ltd,ANUBHAV,,7.28106192,3.4,-364.053096,0
SPS Finquest Ltd,SPS,,67.9234275,67,8.925548949,0
Gracious Software Ltd,GSL,,,,0,0
Race Eco Chain Ltd,RACE,,368.08128,224,368.08128,0
Karnimata Cold Storage Ltd,KCSL,,3.034060546,6,13.7911843,0
Laxmipati Engineering Works Ltd,LAXMIPATI,,22.1452,38.5,-3.315149701,0
Jaisukh Dealers Ltd,JDL,,,,0,0
Unishire Urban Infra Ltd,UNISHIRE,,3.702492,1.52,37.02492,0
Lancer Container Lines Ltd,LANCER,,389.4232704,129.2,40.06412247,0
Polymac Thermoformers Ltd,POLYMAC,,16.85514,35.95,153.2285455,0
Agrimony Commodities Ltd,AGRIMONY,,3.70175,3.25,19.48289474,0
SM Auto Stamping Ltd,SMAUTO,,20.93167388,14.65,-12.68586296,0
Cityon Systems (India) Ltd,CITYON,,,,0,0
Sheshadri Industries Ltd,SHESHAINDS,,2.569060886,5.18,-1.476471774,0
Aananda Lakshmi Spinning Mills Ltd,AANANDALAK,,2.77842038,7.94,-0.620183121,0
Chemtech Industrial Valves Ltd,CHEMTECH,,14.81865957,12.9,21.47631822,0
Vantage Knowledge Academy Ltd,VKAL,,2.759865,8.22,45.99775,0
RCI Industries & Technologies Ltd,RCIIND,,13.95200935,8.9,-0.088888948,0
Suyog Telematics Ltd,SUYOG,,417.07059,404.75,17.10006519,0
James Warren Tea Ltd,JAMESWARREN,,103.8057966,198,3.585692456,0
Amrapali Capital and Finance Services Ltd,ACFSL,,6.698341,6.85,-7.526225843,0
Stellar Capital Services Ltd,STELLAR,,6.4151055,2.57,7.459425,0
VCU Data Management Ltd,VCU,,11.625,7.5,-77.5,0
SRG Securities Finance Ltd,SRGSFL,,13.97604,26,27.404,0
Tiger Logistics (India) Ltd,TIGERLOGS,,147.697825,139.7,-11.88236726,0
VKJ Infra Developers Ltd,VKJINFRA,,5.94992335,0.25,,0
GCM Commodity & Derivatives Ltd,GCMCOMM,,,8.78,0,0
Ecs Biztech Ltd,ECS,,13.36078055,6.5,-5.060901723,0
Edynamics Solutions Limited,EDSL,,1.379943,0.54,-137.9943,0
Kushal Ltd,KUSHAL,,90.09926744,3.64,-0.967768716,0
India Finsec Ltd,IFINSEC,,39.13355084,15.69,11.31027481,0
Viaan Industries Ltd,VIAANINDUS,,10.0321221,0.91,-6.007258743,0
Lakhotia Polyesters (India) Ltd,LAKHOTIA,,12.28598792,11.73,-25.07344474,0
R J Biotech Ltd,RJBIOTECH,,6.8545424,7.24,-0.437151939,0
SDC Techmedia Ltd,SDC,,9.5115125,14.65,-3.048561699,0
GCM Securities Ltd,GCMSECU,,41.22132,2.17,22.64907692,0
Kiran Vyapar Ltd,KIRANVYPAR,,332.8673742,122,3.418933589,0
Channel Nine Entertainment Ltd,CNEL,,,12.12,0,0
hpc Biosciences Ltd,HPCBL,,422.142,26.45,357.7474576,0
Nibe Ltd,NIBE,,51.67678176,49.6,430.639848,0
Covidh Technologies Ltd,COVIDH,,0.9434,0.89,-4.288181818,0
Mega Nirman & Industries Ltd,MNIL,,3.6722075,10.97,73.44415,0
Mystic Electronics Ltd,MYSTICELE,,13.36198365,6.76,-49.48882833,0
Mukta Agriculture Ltd,MUKTA,,15.48078449,7.14,-3.343581964,0
Esteem Bio Organic Food Processing Ltd,EBFL,,,5.41,0,0
Eco Friendly Food Processing Park Ltd,EFPL,,,10.62,0,0
Ind Renewable Energy Ltd,INDRENEW,,4.91946,16.25,-54.66066667,0
Bronze Infra-Tech Ltd,BITL,,4.3018485,2.49,430.18485,0
Aditri Industries Ltd,ADITRI,,1.44646896,1.16,-2.008984667,0
Comfort Commotrade Ltd,COMCL,,13.2264,13.2,1.118038884,0
JOINTECA Education Solutions Ltd,JOINTECAED,,15.523715,15.5,-19.40464375,0
Shri Niwas Leasing and Finance Ltd,SHRINIWAS,,2.949786,7.38,294.9786,0
Abhijit Trading Co Ltd,ABHIJIT,,,,0,0
Arambhan Hospitality Services Ltd,ARAMBHAN,,1.87,3.74,-0.566666667,0
SRG Housing Finance Ltd,SRGHFL,,207.74,159.8,11.03239511,0
Decillion Finance Ltd,DFL,,3.843,10.98,12.39677419,0
Waaree Renewable Technologies Ltd,WAAREERTL,,437.0074398,209.95,-184.3913248,0
Haria Apparels Ltd,HARIAAPL,,2.7368742,1.79,-1.145135649,0
Tasty Dairy Specialities Ltd,TDSL,,52.0965,25.5,-3.764197977,0
MaxAlert Systems Ltd,MASL,,4.507755,4.9,-3.290332117,0
Sungold Media and Entertainment Ltd,SMEL,,3.51,7.02,351,0
Shree Krishna Infrastructure Ltd,SKIFL,,2.1,7,105,0
Jupiter Infomedia Ltd,JUPITERIN,,21.7434,21.7,55.75230769,0
Phoenix Township Ltd,PHOENIXTN,,23.61941514,16.89,-13.57437652,0
Looks Health Services Ltd,LOOKS,,17.4825,16.65,-92.01315789,0
Pyxis Finvest Ltd,PYXISFIN,,33.70257405,29.3,-2.43868119,0
Uday Jewellery Industries Ltd,UDAYJEW,,238.276958,108.2,41.08223414,0
CDG Petchem Ltd,CDG,,5.84725,19,-41.76607143,0
Commercial Syn Bags Ltd,COMSYN,,196.582449,166.35,16.40921945,0
Chamak Holdings Ltd,CHAMAK,,,12.5,0,0
JTL Infra Ltd,JTLINFRA,,1168.143229,220.25,58.26150767,0
Shree Ganesh BioTech India Ltd,SHREEGANES,,296.875224,148.95,927.735075,0
Fervent Synergies Ltd,FERVENTSYN,,47.55,15.85,297.1875,0
Kanco Tea & Industries Ltd,KANCOTEA,,31.97497853,75,3.019355857,0
Sophia Traexpo Ltd,STRAEXPO,,,12.58,0,0
Supremex Shine Steels Ltd,SUPREMEX,,6.24492,1.98,104.082,0
Intellivate Capital Advisors Ltd,INTELLADV,,18.60183119,5.99,84.55377814,0
Pmc Fincorp Ltd,PMCFIN,,86.0313428,1.69,47.26996857,0
A F Enterprises Ltd,AFEL,,45.66840772,37.7,57.80811104,0
Paul Merchants Ltd,PML,,163.36462,1589.15,4.883845142,0
Apex Capital and Finance Ltd,ACFL,,,45.6,0,0
Olympic Cards Ltd,OLPCL,,7.665089,4.7,-1.376138061,0
Five X Tradecom Ltd,FIVEXTRADE,,1.5004712,0.73,-5.40602E+16,0
Infronics Systems Ltd,INFRONICS,,8.528872036,10.76,56.85914691,0
Maestros Electronics & Telecommunications Systems Ltd,METSL,,37.19409975,67.5,6.583026504,0
Vinayak Polycon International Ltd,VINAYAKPOL,,4.41241444,14.32,-23.22323389,0
VMS Industries Ltd,VMS,,20.37758467,12.37,19.22413648,0
Max Heights Infrastucture Ltd,MAXHEIGHTS,,22.00900725,14.1,23.66559919,0
Halder Venture Ltd,HALDER,,269.1494085,851.55,14.60387458,0
Comfort Fincap Ltd,COMFINCAP,,80.29962,74,19.16458711,0
Chennai Ferrous Industries Ltd,CHENFERRO,,77.15451515,214.05,15.24792789,0
Gita Renewable Energy Ltd,GITARENEW,,104.7813021,254.8,-7.41027596,0
Universal Autofoundry Ltd,UNIAUTO,,63.86625,78.75,31.15426829,0
Super Fine Knitters Ltd,SKL,,8.65036286,7.5,-5.766908573,0
RDB Rasayans Ltd,RDBRL,,129.495188,73.1,6.811950973,0
Shahlon Silk Industries Ltd,SHAHLON,,157.172312,88,45.29461441,0
Innovators Facade Systems Ltd,INNOVATORS,,101.8861632,54,109.5550142,0
Benara Bearings and Pistons Ltd,BENARA,,17.03441106,9.62,-1.144016861,0
Alacrity Securities Ltd,ALSL,,19.6044,9.3,9.657339901,0
Lesha Industries Ltd,LESHAIND,,63.69,5.79,-6369,0
Enkei Wheels India Ltd,ENKEIWHEL,,624.6276013,347.5,-19.91797198,0
Dynamic Cables Ltd,DYNAMIC,,137.03715,62.25,13.94070702,0
West Leisure Resorts Ltd,WESTLEIRES,,48.2427246,158,482.427246,0
Toyam Industries Ltd,TOYAMIND,,47.81025,2.25,140.6183824,0
Binny Mills Ltd,BINNYMILLS,,43.45890062,136.3,1.954087258,0
S V Global Mill Ltd,SVGLOBAL,,131.0111177,72.45,100.7777828,0
Sarthak Metals Ltd,SMLT,,124.6451738,91.05,15.65894143,0
Captain Polyplast Ltd,CPL,,125.946975,25,13.90143212,0
Ritco Logistics Ltd,RITCO,,93.13353149,38.05,14.97323657,0
Shree Precoated Steels Ltd,SPSL,,9.87366627,23.85,123.4208284,0
Bhilwara Technical Textiles Ltd,BTTL,,79.44606811,13.61,9.943187497,0
AAR Commercial Co Ltd,AARCOM,,,6.02,0,0
Trimurthi Ltd,TRIMURTHI,,5.832,7.2,-1.559358289,0
Abhishek Infraventures Ltd,ABHIINFRA,,1.13715,3.5,-8.1225,0
Crescent Leasing Ltd,CLLIMITED,,1.31363131,3.23,65.6815655,0
Authum Investment & Infrastructure Ltd,AIIL,,3134.491321,184.55,23.16525993,0
Delta Industrial Resources Ltd,DELTA,,3.64033575,6.75,-30.33613125,0
J Taparia Projects Ltd,JTAPARIA,,2.835,1.75,-283.5,0
Bengal & Assam Company Ltd,BENGALASM,,2421.650315,2143.75,4.763183877,0
Essar Securities Ltd,ESSARSEC,,5.28646898,3.7,264.323449,0
Deccan Health Care Ltd,DECCAN,,53.8970649,34.3,138.1976023,0
Innovassynth Investments Ltd,INOVSYNTH,,44.1860237,18.2,-83.36985604,0
Tamboli Capital Ltd,TAMBOLI,,53.1216,53.55,5.663283582,0
Suryaamba Spinning Mills Ltd,SURYAAMBA,,45.10795844,153.85,10.61363728,0
RDB Realty & Infrastructure Ltd,RDBRIL,,61.442487,35.55,15.32231596,0
JK Agri Genetics Ltd,JK AGRI,,312.9950025,675,43.71438582,0
Bothra Metals and Alloys Ltd,BMAL,,5.86977488,3.17,-4.585761625,0
KD Leisures Ltd,KDLL,,2.835,8.75,-70.875,0
Quest Softech (India) Ltd,QUEST,,3.65,3.65,-0.856807512,0
7Seas Entertainment Ltd,7SEASL,,29.060928,19.2,16.23515531,0
Kriti Nutrients Ltd,KRITINUT,,200.41408,40,13.30770784,0
Aishwarya Technologies and Telecom Ltd,AISHWARYA,,7.28765231,3.05,-1.608753269,0
Crane Infrastructure Ltd,CRANEINFRA,,6.48159,8.95,34.11363158,0
Brahmaputra Infrastructure Ltd,BRAHMINFRA,,85.894464,29.6,-858.94464,0
Gokak Textiles Ltd,GOKAKTEX,,24.24241884,37.3,-0.710921374,0
Khoobsurat Ltd,KHOOBSURAT,,3.05542902,0.23,305.542902,0
Hind Commerce Ltd,HCLTD,,1.038,3.46,6.4875,0
Colorchips New Media Ltd,COLORCHIPS,,49.4137595,29.05,-13.14195731,0
Haryana Capfin Ltd,HARYNACAP,,23.9599326,46,28.52372929,0
Real Touch Finance Ltd,RTFL,,13.04808532,10.28,8.998679531,0
Ejecta Marketing Ltd,EML,,0.991202,0.68,2.28556E+16,0
Richa Industries Ltd,RICHAIND,,6.06837,2.59,-0.131378437,0
Simplex Mills Company Ltd,SIMPLXMIL,,5.05880085,16.86,29.75765206,0
Simplex Papers Ltd,SIMPLXPAP,,5.261585675,17.53,175.3861892,0
Sahyadri Industries Ltd,SAHYADRI,,532.57555,557,8.631694489,0
Quest Financial Services Ltd,QFSL,,3.0829125,0.25,-154.145625,0
BMW Industries Ltd,BMW,,800.1823653,35.55,-4.554772116,0
Smart Finsec Ltd,SMARTFIN,,22.5,7.5,50,0
Lehar Footwears Ltd,LEHAR,,47.32864454,34.6,48.29453524,0
Inditrade Capital Ltd,INDICAP,,75.09896573,32.25,12.6856361,0
Sonal Mercantile Ltd,SONAL,,40.60463638,27.55,2.871615019,0
BCL Enterprises Ltd,BCLENTERPR,,4.51825,7.75,2.121244131,0
Taaza International Ltd,TAAZAINT,,38.28653025,52.75,-98.17059038,0
Arman Holdings Ltd,ARMAN,,16.100445,30.9,1610.0445,0
Futuristic Solutions Ltd,FUTSOL,,24.82206939,23.7,-2482.206939,0
Pocl Enterprises Ltd,POEL,,26.98780128,48.4,18.4847954,0
Surya India Ltd,SURYAINDIA,,10.59750714,15.17,-19.9952965,0
Worth Investment & Trading Co Ltd,WORTH,,11.316,34.5,282.9,0
TTI Enterprise Ltd,TTIENT,,85.48588003,33.65,502.8581178,0
Thirani Projects Ltd,TPROJECT,,3.557466,1.76,-20.92627059,0
Sujala Trading & Holdings Ltd,SUJALA,,9.46949625,16.55,78.91246875,0
Suchitra Finance & Trading Co Ltd,SUCHITRA,,55.003045,59,9.291054899,0
Concrete Credit Ltd,CONCRETE,,2.92624472,3.89,292.624472,0
Shree Nidhi Trading Co Ltd,SNTCL,,3.2421792,4.16,-46.31684571,0
Shivom Investment and Consultancy Ltd,SICLTD,,3.77737155,0.54,-14.52835212,0
Sharp Investments Ltd,SHARPINV,,,1.2,0,0
Shalimar Agencies Ltd,SAGL,,6.797265,22.65,-75.52516667,0
Sellwin Traders Ltd,SELLWIN,,13.6038,16.59,-61.83545455,0
Panache Innovations Ltd,PANACHE,,11.43595,26.05,-49.72152174,0
Rajputana Investment & Finance Ltd,RAJPUTANA,,4.2196,13.7,210.98,0
RSD Finance Ltd,RSDFIN,,65.6386536,50.7,9.244880789,0
Purshottam Investofin Ltd,PURSHOTTAM,,8.891258625,14.15,15.59869934,0
Neil Industries Ltd,NEIL,,17.9107312,9.16,18.46467134,0
Modern Converters Ltd,MODCL,,4.32909,14.01,-108.22725,0
Wardwizard Innovations & Mobility Ltd,WARDINMOBI,,1559.06436,71.05,829.2895532,0
Mangalam Industrial Finance Ltd,MANGIND,,379.8491825,3.95,566.9390784,0
Gloster Ltd,GLOSTERLTD,,621.4950936,1135.85,15.0555982,0
Econo Trade (India) Ltd,ETIL,,10.454962,5.6,14.72529859,0
Easun Capital Markets Ltd,EASUN,,13.38677504,25.6,15.74914711,0
Darjeeling Ropeway Co Ltd,DARJEELING,,1.21085,3.97,6.98008E+16,0
Chandrima Mercantiles Ltd,CHANDRIMA,,0.8889426,4.02,-0.240905854,0
Beekay Niryat Ltd,BNL,,4.172540691,5.43,11.277137,0
Sarvottam Finvest Ltd,SARVOTTAM,,,33,0,0
Nivaka Fashions Ltd,NIVAKA,,72.19107,7.03,118.3460164,0
Arnold Holdings Ltd,ARNOLD,,39.699,13.2,57.53478261,0
ARC Finance Ltd,ARCFIN,,34.13462,6.76,179.6558947,0
Adhbhut Infrastructure Ltd,ADHBHUTIN,,214.61,195.1,-55.02820513,0
G D Trading and Agencies Ltd,GDTRAGN,,,,0,0
Rajasthan Cylinders and Containers Ltd,RCCL,,5.7147115,17,-2.140341386,0
Jagjanani Textiles Ltd,JAGJANANI,,1.9812,1.27,-33.02,0
Facor Alloys Ltd,FACORALL,,79.19667878,4.05,-179.9924518,0
SPA Capital Advisors Limited,SPACAPS,,,,0,0
Tilak Ventures Ltd,TILAK,,327.88096,25.52,241.0889412,0
Shyamkamal Investments Ltd,SHYMINV,,14.21735,17.15,710.8675,0
Pankaj Piyush Trade and Investment Ltd,PANKAJPIYUS,,2.756,68.9,-30.62222222,0
Magnanimous Trade & Finance Ltd,MAGANTR,,,2.89,0,0
Prismx Global Ventures Ltd,PRISMX,,256.9295,9.05,194.6435606,0
Globe Commercials Ltd,GLCL,,9.87329,32.9,-493.6645,0
Prabhu Steel Industries Ltd,ZPRBHSTE,,,,0,0
Palco Metals Ltd,PALCO,,9.6,24,10.54945055,0
Kabra Commercial Ltd,KCL,,6.560064677,22.3,10.93344113,0
Asia Capital Ltd,ASIACAP,,,15.8,0,0
Akashdeep Metal Industries Ltd,AKASHDEEP,,42.13048705,49.55,51.37864275,0
Abans Enterprises Ltd,ABANSENT,,142.2179663,101.95,4.398947303,0
Aplaya Creations Ltd,APLAYA,,3.1636,0.22,316.36,0
Magellanic Cloud Ltd,MCLOUD,,139.4248476,55.4,78.32856607,0
Mahaveer Infoway Ltd,MINFY,,2.69941,4.9,-5.743425532,0
Veritas (India) Ltd,VERITAS,,333.5164,124.4,3.047203289,0
KIFS Financial Services Ltd,KIFS,,42.1902,39,11.10268421,0
Veer Energy & Infrastructure Ltd,VEERENRGY,,14.85934545,12.91,43.70395721,0
Sulabh Engineers and Services Ltd,SULABEN,,22.807825,2.27,26.52072674,0
Garbi Finvest Ltd,GARBIFIN,,,21,0,0
Banas Finance Ltd,BANASFN,,50.29715953,19.61,4.309953687,0
Shree Salasar Investments Ltd,SALSAIN,,3.84,12,2.762589928,0
Capital Trade Links Ltd,CTL,,33.72194,5.53,23.9162695,0
Bhartia Bachat Ltd,BHARTIA,,21.8478448,13.48,-198.6167709,0
Ayoki Merchantile Ltd,AYOME,,,18,0,0
Abhinav Leasing & Finance Ltd,ALFL,,8.39664,1.68,93.296,0
Rathi Bars Ltd,RATHIBAR,,50.54245492,30.95,21.87985061,0
Ellora Trading Ltd,ELLORATRAD,,1.74,14.5,-87,0
Shangar Decor Ltd,SHANGAR,,8.453351218,6.97,33.81340487,0
Kshitij Investments Ltd,KSHITIJ,,,,0,0
VB Industries Ltd,VBIND,,2.4380787,1.86,-7.618995937,0
Polo Queen Industrial and Fintech Ltd,PQIF,,171.0982,25.48,488.852,0
MPDLLtd,MONNETPRO,,8.027763492,10.83,-7.793945138,0
Supra Pacific Management Consultancy Ltd,SUPRAP,,21.47797916,23.55,268.4747394,0
Valley Magnesite Company Ltd,VALLEY,,1.3776,13.12,1.968,0
Aspira Pathlab & Diagnostics Ltd,ASPIRA,,83.06451,80.7,59.75864029,0
Objectone Information Systems Ltd,OONE,,7.3898657,7.03,33.59029864,0
Mauria Udyog Ltd,MUL,,20.4462,15.35,-0.311395065,0
Joonktollee Tea & Industries Ltd,JOONKTOLL,,47.92526557,115.7,-5.018352416,0
Trio Mercantile And Trading Ltd,TRIOMERC,,14.74224307,2.17,-10.76076136,0
Virtual Global Education Ltd,VIRTUALG,,22.0305123,0.52,78.68040106,0
Integra Telecommunication and Software Ltd,INTELSOFT,,48.84,46.25,36.17777778,0
Quint Digital Media Ltd,QUINT,,748.5225528,341,-404.6067853,0
Acme Resources Ltd,ACME,,30.50664,11.85,-2.168204691,0
Shivalik Rasayan Ltd,SHIVALIK,,1304.537823,900.35,74.16360563,0
Shashank Traders Ltd,SHASHANK,,2.6018858,8.41,-260.18858,0
SAB Industries Ltd,SAB,,113.7609063,74.9,-37.66917426,0
Grovy India Ltd,GROVY,,14.8349659,59,10.30205965,0
Shiv Kamal Impex Ltd,SHIVKAMAL,,,,0,0
AAR Shyam India Investment Company Ltd,AARSHYAM,,,3.36,0,0
Megri Soft Ltd,MEGRISOFT,,57.4591065,182.95,130.5888784,0
Balmer Lawrie Investments Ltd,BLIL,,900.8761624,405.85,11.30050379,0
Amraworld Agrico Ltd,AMRAAGRI,,4.6917,0.39,469.17,0
MPF Systems Ltd,MPFSL,,0.149375896,8.78,-0.786188926,0
Kama Holdings Ltd,KAMAHOLD,,6623.867402,10265.4,10.93137619,0
Hazoor Multi Projects Ltd,HAZOOR,,22.0255,21.7,50.05795455,0
Shalimar Wires Industries Ltd,SHALIWIR,,29.33001438,6.86,-1.757340586,0
Salem Erode Investments Ltd,SALEM,,7.09715688,6.19,5.180406482,0
Sai Baba Investment and Commercial Enterprises Ltd,SAIBABA,,1.475715,1.31,-0.73055198,0
Helpage Finlease Ltd,HELPAGE,,11.3898875,11.45,24.760625,0
Hypersoft Technologies Ltd,HYPERSOFT,,3.6437069,8.57,364.37069,0
Unijolly Investments Company Ltd,UNIJOLL,,,,0,0
Dynamic Archistructures Ltd,DAL,,,12.5,0,0
HB Estate Developers Ltd,HBESD,,26.87418681,13.81,-0.884892552,0
Bodhtree Consulting Ltd,BODHTREE,,74.64754264,37.4,5.868517503,0
Money Masters Leasing and Finance Ltd,MMLF,,5.043820206,5.04,12.3020005,0
Faze Three Autofab Ltd,FAZE3AUTO,,125.0862097,116.65,11.25888476,0
HB Portfolio Ltd,HBPOR,,31.8621208,29.6,8.975245296,0
Genus Prime Infra Ltd,GENUSPRIME,,10.70225748,7.17,-356.741916,0
LKP Securities Ltd,LKPSEC,,102.9252173,13.79,25.99121649,0
T Spiritual World Ltd,TSPIRITUAL,,2.140214,1.07,-1.861055652,0
Rainbow Denim Ltd,RAINBOWDQ,,3.692880554,2.78,-0.495688665,0
City Online Services Ltd,CITYONLINE,,3.8270427,7.41,-1.805208821,0
Moschip Technologies Ltd,MOSCHIP,,699.8274599,44.1,-76.4838754,0
Saven Technologies Ltd,7TEC,,29.86216326,27.45,14.49619576,0
Galaxy Cloud Kitchens Ltd,GCKL,,88.52721778,19.7,-15.75217398,0
KJMC Corporate Advisors (India) Ltd,KJMCCORP,,7.8725122,20.05,-5.079040129,0
Sanmit Infra Ltd,SANINFRA,,245.7291375,223.95,135.7619544,0
USG Tech Solutions Ltd,USGTECH,,39.13831053,9.93,-7.843348804,0
Fourth Generation Information Systems Ltd,4THGEN,,0.9159,2.58,-5.724375,0
Firstobject Technologies Ltd,FIRSTOBJ,,5.357418825,5.15,-0.760996992,0
Virinchi Ltd,VIRINCHI,,220.7413244,56.6,80.56252717,0
Picturehouse Media Ltd,PICTUREHS,,19.646,3.76,-0.408950874,0
PVV Infra Ltd,PVVINFRA,,3.975034968,5.68,3.456552146,0
Tyche Industries Ltd,TYCHE,,188.9075,184.3,9.45482983,0
Response Informatics Ltd,RESPONSINF,,5.82699,9.75,-2.566955947,0
Netripples Software Ltd,NETRIPPLES,,6.1965621,9.09,619.65621,0
Baba Arts Ltd,BABA,,82.425,15.7,29.54301075,0
Universal Arts Ltd,UNIVARTS,,1.6051539,1.61,-20.06442375,0
SoftSol India Ltd,SOFTSOL,,222.4777344,132.25,20.50486032,0
Quantum Build-Tech Ltd,QUANTBUILD,,20.62901349,8.23,-62.51216209,0
Omni AX's Software Ltd,OMNIAX,,3.082157861,1.79,-19.26348663,0
Vedavaag Systems Ltd,VEDAVAAG,,131.81875,57.5,18.80438659,0
Sankhya Infotech Ltd,SANKHYAIN,,9.054772016,6.29,-1.205695342,0
Jeevan Scientific Technology Ltd,JSTL,,147.8886592,96.65,12.60772883,0
Nagpur Power and Industries Ltd,NAGPI,,68.88236682,52.6,28.00096212,0
COSYN Ltd,COSYN,,19.0875,25.45,-47.71875,0
Baron Infotech Ltd,BARONINF,,0.4488,0.44,-22.44,0
Ashika Credit Capital Ltd,ASHIKACR,,20.07515062,36.25,12.16675795,0
Avantel Ltd,AVANTEL,,334.3740377,824.7,21.81174414,0
Landmarc Leisure Corporation Ltd,LANDMARC,,31.2,0.39,-43.33333333,0
Southern Infosys Ltd,SOUTHERNIN,,9.789,19.5,122.3625,0
Beekay Steel Industries Ltd,BEEKAY,,744.7636306,390.5,9.158431267,0
Megh Mayur Infra Ltd,TRANOCE,,,0.12,0,0
Sindhu Trade Links Ltd,SINDHUTRAD,,2139.68317,416.3,34.04428274,0
Antariksh Industries Ltd,ANTARIKSH,,,1.17,0,0
Velox Industries Ltd,ZKHATAUE,,0.365331136,10.5,-7.306622729,0
Starteck Finance Ltd,STARTECK,,118.081582,119.15,3.139632596,0
Svaraj Trading and Agencies Ltd,ZSVARAJT,,14.1305,9.58,18.59276316,0
Kusam Electrical Industries Ltd,KUSUMEL,,,5.18,0,0
Multi Purpose Trading and Agencies Pvt Ltd,ZMULTIPU,,4.47975,9.05,-10.18125,0
Hindustan Housing Company Ltd,ZHINDHSG,,,35.15,0,0
SS Organics Ltd,SSORGS,,48.28442,34,16.42327211,0
Orchasp Ltd,ORCHASP,,26.12497562,2.64,118.7498892,0
Mallcom (India) Ltd,MALLCOM,,415.74,666.25,14.71125265,0
WW Technology Holdings Ltd,WWTECHHOL,,,,0,0
Alka Securities Ltd,ALKASEC,,3.3649,0.35,168.245,0
Bengal Steel Industries Ltd,BENGALS,,,,0,0
Konndor Industries Ltd,KONNDOR,,4.1331318,7.49,137.77106,0
Hi-Klass Trading and Investment Ltd,HIKLASS,,1.947532404,6.3,-1.66455761,0
SAR Auto Products Ltd,SAPL,,201.4770309,422.85,437.9935454,0
Mudra Financial Services Ltd,MUDRA,,,3.85,0,0
Brilliant Portfolios Ltd,BRIPORT,,2.2208888,7.16,6.345396571,0
TCFC Finance Ltd,TCFCFINQ,,42.71467568,40.75,4.472740908,0
Sagarsoft (India) Ltd,SAGARSOFT,,127.2694586,199.1,23.78868385,0
G-Tech Info-Training Ltd,GTEIT,,0.294,0.84,-2.94,0
Sofcom Systems Ltd,SOFCOM,,5.4015,13,-20.775,0
Nexus Surgical and Medicare Ltd,NEXUSSURGL,,1.3077841,2.39,7.692847647,0
RGF Capital Markets Ltd,RGF,,10.351656,0.69,-86.2638,0
Gayatri Sugars Ltd,GAYATRI,,13.06738926,2.99,-0.459149306,0
Chartered Logistics Ltd,CHLOGIST,,159.9374,16.1,-67.77008475,0
Creative Castings Ltd,CREATIVE,,46.228,355.6,16.27746479,0
Vegetable Products Ltd,VEGETABLE,,45.6456,4.18,-304.304,0
Hind Aluminium Industries Ltd,HINDALUMI,,24.098265,38.25,-1.697060915,0
Southern Gas Ltd,ZSOUTGAS,,,162.6,0,0
Budge Budge Co Ltd,BUDGE BUDGE,,,,0,0
Indian Wood Products Co Ltd,IWP,,258.7696524,40.45,123.8132308,0
Chadha Papers Ltd,CHADPAP,,,8.75,0,0
Sunrise Industrial Traders Ltd,SUNRINV,,0.308881,6.19,0.080228831,0
Confidence Finance and Trading Ltd,CONFINT,,5.38125,5.25,2.21577E+17,0
Tirupati Tyres Ltd,TTIL,,2.0144475,5.85,-2.877782143,0
